Nome do data point,Tempo,Valor,Processado,Comentário
PLC - Height,2023/02/16 12:00:04,219.0,219.0,
PLC - Height,2023/02/16 12:00:09,220.0,220.0,
PLC - Height,2023/02/16 12:00:13,221.0,221.0,
PLC - Height,2023/02/16 12:00:18,222.0,222.0,
PLC - Height,2023/02/16 12:00:22,223.0,223.0,
PLC - Height,2023/02/16 12:00:26,224.0,224.0,
PLC - Height,2023/02/16 12:00:30,225.0,225.0,
PLC - Height,2023/02/16 12:00:34,226.0,226.0,
PLC - Height,2023/02/16 12:00:37,227.0,227.0,
PLC - Height,2023/02/16 12:00:41,228.0,228.0,
PLC - Height,2023/02/16 12:00:45,229.0,229.0,
PLC - Height,2023/02/16 12:00:48,230.0,230.0,
PLC - Height,2023/02/16 12:00:51,231.0,231.0,
PLC - Height,2023/02/16 12:00:55,232.0,232.0,
PLC - Height,2023/02/16 12:00:58,233.0,233.0,
PLC - Height,2023/02/16 12:01:01,234.0,234.0,
PLC - Height,2023/02/16 12:01:04,235.0,235.0,
PLC - Height,2023/02/16 12:01:06,236.0,236.0,
PLC - Height,2023/02/16 12:01:09,237.0,237.0,
PLC - Height,2023/02/16 12:01:12,238.0,238.0,
PLC - Height,2023/02/16 12:01:14,239.0,239.0,
PLC - Height,2023/02/16 12:01:16,237.0,237.0,
PLC - Height,2023/02/16 12:01:17,238.0,238.0,
PLC - Height,2023/02/16 12:01:18,236.0,236.0,
PLC - Height,2023/02/16 12:01:19,237.0,237.0,
PLC - Height,2023/02/16 12:01:21,236.0,236.0,
PLC - Height,2023/02/16 12:01:22,234.0,234.0,
PLC - Height,2023/02/16 12:01:24,235.0,235.0,
PLC - Height,2023/02/16 12:01:25,233.0,233.0,
PLC - Height,2023/02/16 12:01:26,234.0,234.0,
PLC - Height,2023/02/16 12:01:27,232.0,232.0,
PLC - Height,2023/02/16 12:01:28,233.0,233.0,
PLC - Height,2023/02/16 12:01:29,231.0,231.0,
PLC - Height,2023/02/16 12:01:30,232.0,232.0,
PLC - Height,2023/02/16 12:01:31,230.0,230.0,
PLC - Height,2023/02/16 12:01:32,231.0,231.0,
PLC - Height,2023/02/16 12:01:33,229.0,229.0,
PLC - Height,2023/02/16 12:01:34,230.0,230.0,
PLC - Height,2023/02/16 12:01:35,228.0,228.0,
PLC - Height,2023/02/16 12:01:36,229.0,229.0,
PLC - Height,2023/02/16 12:01:37,228.0,228.0,
PLC - Height,2023/02/16 12:01:39,227.0,227.0,
PLC - Height,2023/02/16 12:01:40,225.0,225.0,
PLC - Height,2023/02/16 12:01:41,226.0,226.0,
PLC - Height,2023/02/16 12:01:42,224.0,224.0,
PLC - Height,2023/02/16 12:01:43,225.0,225.0,
PLC - Height,2023/02/16 12:01:44,223.0,223.0,
PLC - Height,2023/02/16 12:01:45,224.0,224.0,
PLC - Height,2023/02/16 12:01:46,222.0,222.0,
PLC - Height,2023/02/16 12:01:47,223.0,223.0,
PLC - Height,2023/02/16 12:01:48,221.0,221.0,
PLC - Height,2023/02/16 12:01:49,222.0,222.0,
PLC - Height,2023/02/16 12:01:50,220.0,220.0,
PLC - Height,2023/02/16 12:01:51,221.0,221.0,
PLC - Height,2023/02/16 12:01:52,219.0,219.0,
PLC - Height,2023/02/16 12:01:53,220.0,220.0,
PLC - Height,2023/02/16 12:01:54,218.0,218.0,
PLC - Height,2023/02/16 12:01:55,219.0,219.0,
PLC - Height,2023/02/16 12:01:57,218.0,218.0,
PLC - Height,2023/02/16 12:01:59,216.0,216.0,
PLC - Height,2023/02/16 12:02:00,217.0,217.0,
PLC - Height,2023/02/16 12:02:01,215.0,215.0,
PLC - Height,2023/02/16 12:02:02,216.0,216.0,
PLC - Height,2023/02/16 12:02:04,214.0,214.0,
PLC - Height,2023/02/16 12:02:05,215.0,215.0,
PLC - Height,2023/02/16 12:02:06,213.0,213.0,
PLC - Height,2023/02/16 12:02:07,214.0,214.0,
PLC - Height,2023/02/16 12:02:09,212.0,212.0,
PLC - Height,2023/02/16 12:02:10,213.0,213.0,
PLC - Height,2023/02/16 12:02:12,212.0,212.0,
PLC - Height,2023/02/16 12:02:14,210.0,210.0,
PLC - Height,2023/02/16 12:02:15,211.0,211.0,
PLC - Height,2023/02/16 12:02:17,209.0,209.0,
PLC - Height,2023/02/16 12:02:18,210.0,210.0,
PLC - Height,2023/02/16 12:02:20,208.0,208.0,
PLC - Height,2023/02/16 12:02:21,209.0,209.0,
PLC - Height,2023/02/16 12:02:23,207.0,207.0,
PLC - Height,2023/02/16 12:02:24,208.0,208.0,
PLC - Height,2023/02/16 12:02:26,206.0,206.0,
PLC - Height,2023/02/16 12:02:27,207.0,207.0,
PLC - Height,2023/02/16 12:02:29,205.0,205.0,
PLC - Height,2023/02/16 12:02:30,206.0,206.0,
PLC - Height,2023/02/16 12:02:32,204.0,204.0,
PLC - Height,2023/02/16 12:02:33,205.0,205.0,
PLC - Height,2023/02/16 12:02:36,203.0,203.0,
PLC - Height,2023/02/16 12:02:37,204.0,204.0,
PLC - Height,2023/02/16 12:02:39,202.0,202.0,
PLC - Height,2023/02/16 12:02:40,203.0,203.0,
PLC - Height,2023/02/16 12:02:43,201.0,201.0,
PLC - Height,2023/02/16 12:02:44,202.0,202.0,
PLC - Height,2023/02/16 12:02:46,200.0,200.0,
PLC - Height,2023/02/16 12:02:54,199.0,199.0,
PLC - Height,2023/02/16 12:02:58,198.0,198.0,
PLC - Height,2023/02/16 12:03:02,197.0,197.0,
PLC - Height,2023/02/16 12:03:06,196.0,196.0,
PLC - Height,2023/02/16 12:12:01,0.0,0.0,
PLC - Height,2023/02/16 12:17:56,1.0,1.0,
PLC - Height,2023/02/16 12:17:57,0.0,0.0,
PLC - Height,2023/02/16 12:17:58,1.0,1.0,
PLC - Height,2023/02/16 12:18:01,0.0,0.0,
PLC - Height,2023/02/16 12:18:02,1.0,1.0,
PLC - Height,2023/02/16 12:19:13,0.0,0.0,
PLC - Height,2023/02/16 12:19:14,2.0,2.0,
PLC - Height,2023/02/16 12:19:17,3.0,3.0,
PLC - Height,2023/02/16 12:19:18,4.0,4.0,
PLC - Height,2023/02/16 12:19:20,5.0,5.0,
PLC - Height,2023/02/16 12:19:21,6.0,6.0,
PLC - Height,2023/02/16 12:19:22,7.0,7.0,
PLC - Height,2023/02/16 12:19:24,8.0,8.0,
PLC - Height,2023/02/16 12:19:25,9.0,9.0,
PLC - Height,2023/02/16 12:19:27,10.0,10.0,
PLC - Height,2023/02/16 12:19:28,11.0,11.0,
PLC - Height,2023/02/16 12:19:29,12.0,12.0,
PLC - Height,2023/02/16 12:19:30,13.0,13.0,
PLC - Height,2023/02/16 12:19:31,14.0,14.0,
PLC - Height,2023/02/16 12:19:32,15.0,15.0,
